team,L3,Year
Oregon St,0.3,0.2
San Diego St,0.3,0.4
Utah,0.7,0.4
App State,0.7,0.5
Arizona St,0.7,0.6
Kent St,0.3,0.6
Alabama,1.0,0.7
Notre Dame,0.3,0.7
UTEP,1.0,0.8
California,1.3,0.8
Wyoming,1.0,0.8
Wisconsin,1.0,0.8
Texas,1.3,0.8
Mississippi,0.7,0.8
Stanford,0.3,0.8
Georgia So,0.7,1.0
Vanderbilt,0.7,1.0
San Jose St,1.0,1.0
N Texas,0.7,1.0
NC State,1.7,1.0
Oregon,1.0,1.0
Old Dominion,1.3,1.0
LSU,1.3,1.0
Baylor,1.0,1.0
Kansas,0.7,1.0
Florida Intl,1.0,1.0
Middle Tenn,1.0,1.0
Tulane,1.0,1.0
Ohio St,1.0,1.0
Florida Atlantic,1.0,1.0
Penn St,1.3,1.0
North Carolina,1.3,1.0
Iowa,2.0,1.2
Rice,2.0,1.2
Washington,1.0,1.2
Tulsa,1.3,1.2
Oklahoma,1.3,1.2
Marshall,1.3,1.2
Southern Miss,1.0,1.2
Wake Forest,1.7,1.2
Boston College,1.7,1.2
Bowling Green,1.3,1.2
Liberty,0.3,1.2
Georgia,1.7,1.2
Michigan St,1.7,1.3
Cincinnati,1.0,1.3
Colorado,1.7,1.3
BYU,1.7,1.3
Minnesota,0.7,1.4
Charlotte,1.7,1.4
N Illinois,1.3,1.4
UL Monroe,1.0,1.4
Miami,2.0,1.4
Texas Tech,1.3,1.4
W Kentucky,1.0,1.4
Boise St,0.7,1.4
Maryland,1.7,1.4
Iowa St,1.0,1.4
Army,1.0,1.4
Missouri,1.3,1.4
Pittsburgh,1.7,1.4
Troy,2.0,1.5
TCU,1.7,1.5
Illinois,1.3,1.5
Navy,1.7,1.5
Florida St,1.3,1.5
Coastal Car,1.3,1.6
South Carolina,1.3,1.6
Ohio,2.3,1.6
Indiana,1.7,1.6
Houston,2.0,1.6
Louisville,1.3,1.6
Virginia,2.0,1.6
UCF,2.3,1.6
Miami OH,2.0,1.6
Georgia St,1.3,1.6
Texas A&M,1.3,1.6
Syracuse,1.0,1.6
Arkansas,2.0,1.6
SMU,1.7,1.7
UCLA,0.7,1.7
UMass,2.0,1.7
W Michigan,1.0,1.7
Fresno St,1.3,1.8
Kansas St,2.0,1.8
E Carolina,1.7,1.8
Air Force,1.7,1.8
Washington St,2.7,1.8
UNLV,1.7,1.8
Ball St,1.3,1.8
Buffalo,2.3,1.8
Duke,2.0,1.8
E Michigan,2.0,1.8
Louisiana Tech,1.3,1.8
Louisiana,1.0,1.8
Toledo,2.3,1.8
C Michigan,2.0,1.8
Kentucky,1.3,1.8
Clemson,1.7,1.8
Auburn,2.3,1.8
Memphis,2.3,2.0
UTSA,2.0,2.0
Nebraska,1.0,2.0
Rutgers,1.3,2.0
Texas St,1.0,2.0
UConn,2.0,2.0
Purdue,1.3,2.0
S Alabama,0.7,2.0
Arkansas St,2.3,2.0
Mississippi St,2.3,2.0
Arizona,1.7,2.0
Akron,2.0,2.0
USC,1.7,2.2
Michigan,1.3,2.2
Oklahoma St,3.0,2.2
Temple,1.3,2.2
UAB,2.7,2.2
West Virginia,2.3,2.2
Georgia Tech,1.7,2.2
S Florida,2.0,2.2
Virginia Tech,1.3,2.3
Tennessee,2.7,2.4
Nevada,2.7,2.4
Northwestern,2.3,2.4
Utah St,2.3,2.5
Colorado St,3.0,2.7
New Mexico St,2.7,2.7
Florida,2.7,2.8
Hawai'i,2.3,3.0
New Mexico,3.7,3.2
