team,L3,Year
Wake Forest,4.0,4.3
BYU,4.7,3.5
Tulsa,3.3,3.3
Texas Tech,3.0,3.0
Air Force,2.3,3.0
Vanderbilt,3.0,3.0
Notre Dame,2.0,2.8
UTEP,3.7,2.8
Minnesota,2.7,2.8
Kentucky,2.0,2.8
North Carolina,2.3,2.8
Iowa St,2.3,2.8
Northwestern,3.3,2.8
San Jose St,3.0,2.8
Rice,3.0,2.7
Boise St,2.7,2.7
Akron,3.0,2.7
Ohio St,2.3,2.6
Navy,3.3,2.6
Florida Intl,3.0,2.6
Wisconsin,3.0,2.6
California,2.7,2.6
Baylor,2.7,2.5
Colorado St,2.7,2.5
UCF,2.7,2.5
San Diego St,2.0,2.5
Temple,2.7,2.5
Boston College,2.3,2.5
Oklahoma St,3.0,2.5
Middle Tenn,1.7,2.4
Virginia Tech,2.3,2.4
Florida,2.0,2.4
E Carolina,2.7,2.4
New Mexico,2.3,2.3
Florida St,2.3,2.3
Duke,3.0,2.3
USC,1.7,2.3
Oklahoma,2.3,2.3
Ohio,2.7,2.2
NC State,1.7,2.2
Southern Miss,1.0,2.2
South Carolina,2.0,2.2
Michigan St,3.0,2.2
Georgia Tech,1.7,2.0
Ball St,1.3,2.0
Bowling Green,2.0,2.0
Mississippi St,1.7,2.0
W Michigan,2.0,2.0
Michigan,2.0,2.0
Army,2.0,2.0
Louisiana Tech,2.0,2.0
Penn St,2.0,2.0
Iowa,1.3,2.0
Arkansas St,1.3,2.0
Alabama,2.7,2.0
Oregon,2.7,2.0
Mississippi,2.0,1.8
TCU,1.3,1.8
Arizona,1.3,1.8
Utah,2.0,1.8
Buffalo,1.7,1.8
Utah St,2.3,1.8
Tennessee,0.7,1.8
Colorado,1.7,1.8
Illinois,1.7,1.8
Missouri,1.7,1.8
N Illinois,2.0,1.8
Cincinnati,1.7,1.8
New Mexico St,1.7,1.7
Louisville,1.7,1.7
UAB,2.3,1.6
Oregon St,2.3,1.6
Tulane,1.0,1.6
Texas A&M,1.0,1.6
UConn,1.3,1.6
Maryland,2.0,1.6
Purdue,0.7,1.5
Houston,1.0,1.5
Hawai'i,2.0,1.5
Kansas,1.0,1.5
Miami OH,1.3,1.5
Auburn,1.0,1.5
Miami,2.0,1.5
Virginia,1.3,1.5
Texas,1.3,1.4
S Florida,2.0,1.4
Marshall,1.7,1.4
Idaho,1.7,1.4
Stanford,1.0,1.3
W Kentucky,1.3,1.3
West Virginia,1.7,1.3
Indiana,1.3,1.3
UL Monroe,1.3,1.3
Syracuse,1.0,1.3
Georgia,1.3,1.3
C Michigan,1.3,1.3
Kent St,1.7,1.2
E Michigan,0.7,1.2
UCLA,1.0,1.2
Toledo,0.3,1.2
Memphis,1.3,1.2
Washington,0.3,1.2
SMU,1.0,1.2
Fresno St,1.0,1.0
Pittsburgh,1.0,1.0
LSU,1.0,1.0
Arizona St,0.3,1.0
Troy,1.0,1.0
UNLV,0.7,1.0
Nevada,0.7,1.0
Louisiana,0.7,1.0
Wyoming,0.3,0.8
Florida Atlantic,1.3,0.8
Nebraska,0.7,0.8
Arkansas,1.0,0.8
Clemson,0.7,0.7
N Texas,0.3,0.6
Washington St,0.0,0.4
Kansas St,0.3,0.3
Rutgers,0.0,0.0
