team,L3,Year
Kansas,2.7,3.3
Florida,1.3,2.5
Georgia So,3.0,2.5
Boston College,2.7,2.5
UCF,2.7,2.5
Syracuse,2.7,2.3
Utah St,2.0,2.3
LSU,3.0,2.3
Miami,3.7,2.2
Oregon,2.7,2.2
Georgia Tech,3.0,2.2
Maryland,2.3,2.1
UTSA,3.0,2.1
Alabama,2.3,2.1
Vanderbilt,1.7,2.0
Marshall,2.7,2.0
Wisconsin,2.0,2.0
N Illinois,1.7,2.0
Texas St,1.3,2.0
Temple,1.3,2.0
Indiana,2.0,2.0
Houston,2.7,2.0
Boise St,2.7,2.0
Illinois,2.0,2.0
Buffalo,3.0,2.0
Nevada,1.7,1.9
UCLA,3.0,1.9
N Texas,1.7,1.9
Louisiana Tech,1.3,1.8
S Florida,2.0,1.8
Iowa,2.7,1.8
Fresno St,1.7,1.8
S Alabama,0.7,1.8
Kentucky,2.7,1.8
Virginia,1.7,1.8
California,1.3,1.8
Virginia Tech,1.3,1.8
E Michigan,1.7,1.7
Michigan St,1.7,1.7
W Michigan,2.7,1.7
Navy,1.3,1.7
Utah,2.0,1.7
Pittsburgh,1.7,1.7
SMU,2.3,1.7
San Jose St,1.0,1.7
Troy,1.7,1.7
Charlotte,1.7,1.7
Kansas St,1.3,1.7
Ohio,1.7,1.7
Arkansas St,0.7,1.7
UAB,1.7,1.7
Florida Intl,2.0,1.7
New Mexico,0.7,1.7
Tulsa,2.0,1.7
Ohio St,1.7,1.6
Akron,1.0,1.6
NC State,1.3,1.6
West Virginia,2.3,1.6
Penn St,1.7,1.6
Texas,1.3,1.6
Kent St,2.0,1.6
Notre Dame,1.0,1.6
Tulane,1.3,1.5
Duke,1.0,1.5
Clemson,1.7,1.5
Cincinnati,1.7,1.5
W Kentucky,2.3,1.5
Colorado,1.7,1.5
Liberty,2.3,1.5
App State,1.7,1.4
Miami OH,2.0,1.4
New Mexico St,1.0,1.4
Stanford,1.0,1.3
Wake Forest,1.7,1.3
San Diego St,1.7,1.3
UNLV,1.3,1.3
Texas Tech,1.7,1.3
Georgia,0.3,1.3
Iowa St,2.0,1.3
Army,1.3,1.3
Arizona,2.0,1.3
Memphis,1.7,1.3
Colorado St,1.0,1.3
Minnesota,1.0,1.3
Purdue,1.0,1.3
Ball St,0.7,1.3
Mississippi,1.0,1.3
UMass,1.7,1.3
Southern Miss,0.7,1.2
Georgia St,1.7,1.2
Missouri,1.3,1.2
North Carolina,2.0,1.2
Toledo,1.3,1.2
Air Force,0.7,1.2
South Carolina,1.0,1.2
Oklahoma St,1.0,1.2
BYU,1.0,1.2
Mississippi St,1.3,1.2
Middle Tenn,1.7,1.2
Auburn,0.3,1.1
Arkansas,1.0,1.1
C Michigan,0.7,1.1
UL Monroe,1.0,1.1
Washington,1.0,1.1
Rutgers,0.7,1.1
Michigan,1.3,1.1
Northwestern,1.3,1.0
Oregon St,0.7,1.0
Tennessee,1.3,1.0
Arizona St,0.3,1.0
Nebraska,1.3,1.0
Coastal Car,1.7,1.0
Louisville,1.0,1.0
Bowling Green,1.0,1.0
Old Dominion,0.3,0.9
Hawai'i,1.3,0.9
Oklahoma,0.7,0.9
Rice,0.3,0.9
USC,1.3,0.9
Wyoming,1.0,0.9
Florida Atlantic,1.3,0.8
Louisiana,1.0,0.8
Florida St,1.7,0.8
UConn,1.3,0.8
Baylor,1.3,0.8
Texas A&M,1.0,0.7
UTEP,0.3,0.7
E Carolina,0.3,0.5
Washington St,0.3,0.5
TCU,0.7,0.5
