team,L3,Year
Iowa,3.0,3.2
Wake Forest,3.3,3.0
South Carolina,3.3,3.0
E Carolina,3.3,2.8
Middle Tenn,3.3,2.5
Kent St,1.7,2.5
Boise St,1.3,2.4
Hawai'i,3.7,2.4
Notre Dame,2.7,2.4
Wyoming,2.3,2.3
Cincinnati,2.3,2.3
S Alabama,2.3,2.3
Oregon,2.0,2.3
Toledo,2.0,2.3
Oregon St,2.7,2.3
Washington St,2.3,2.3
Baylor,1.7,2.0
Penn St,1.7,2.0
UTSA,2.3,2.0
Virginia Tech,2.0,2.0
Houston,2.3,2.0
USC,2.7,2.0
Washington,2.7,2.0
BYU,2.3,2.0
Georgia,1.7,1.8
Ohio St,2.3,1.8
Minnesota,2.0,1.8
Michigan St,2.3,1.8
W Michigan,2.3,1.8
UAB,2.0,1.8
Duke,2.3,1.8
Northwestern,2.0,1.8
Rutgers,1.0,1.8
Marshall,1.7,1.8
Texas Tech,1.0,1.8
Illinois,2.0,1.7
San Diego St,1.7,1.7
N Texas,1.7,1.7
UL Monroe,1.7,1.7
Mississippi St,1.0,1.6
New Mexico St,1.0,1.6
Arkansas St,1.3,1.5
Maryland,0.7,1.5
Bowling Green,1.3,1.5
Tulsa,1.7,1.5
Pittsburgh,1.7,1.5
Oklahoma,1.0,1.5
Air Force,1.7,1.5
Troy,2.0,1.5
Alabama,1.0,1.5
Rice,1.7,1.5
NC State,1.0,1.5
UTEP,1.7,1.5
North Carolina,1.3,1.4
UCLA,1.3,1.4
Texas,2.0,1.4
UCF,1.3,1.3
Utah,1.3,1.3
Nevada,1.3,1.3
Texas St,1.3,1.3
Mississippi,1.3,1.3
TCU,1.3,1.3
Boston College,0.7,1.3
Buffalo,1.3,1.3
LSU,1.3,1.3
California,1.3,1.3
Kansas,1.3,1.3
Georgia Tech,1.3,1.3
Tulane,1.0,1.3
E Michigan,1.3,1.3
Navy,0.7,1.3
Florida Atlantic,1.0,1.3
Louisiana Tech,0.3,1.3
Missouri,1.0,1.3
SMU,1.0,1.3
App State,1.0,1.3
Charlotte,1.0,1.3
Temple,1.7,1.3
Indiana,1.0,1.3
Michigan,1.7,1.2
Fresno St,1.3,1.2
Utah St,1.0,1.0
Iowa St,1.3,1.0
New Mexico,0.7,1.0
Army,0.7,1.0
Clemson,0.7,1.0
Syracuse,1.0,1.0
Arkansas,0.3,1.0
S Florida,1.0,1.0
Florida St,1.0,1.0
Vanderbilt,1.0,1.0
Georgia So,1.3,1.0
Colorado St,1.0,1.0
C Michigan,1.3,1.0
Southern Miss,1.0,1.0
N Illinois,1.0,1.0
Oklahoma St,1.3,1.0
Kansas St,0.7,1.0
UConn,1.3,1.0
UMass,0.3,1.0
Florida,0.3,0.8
Georgia St,1.0,0.8
Texas A&M,0.3,0.8
Stanford,0.7,0.8
Nebraska,0.7,0.8
Louisville,1.0,0.8
Virginia,0.3,0.8
Liberty,0.7,0.8
Florida Intl,1.0,0.8
Miami OH,0.0,0.8
Auburn,1.0,0.8
Tennessee,1.0,0.8
San Jose St,0.7,0.8
Wisconsin,1.0,0.8
UNLV,0.7,0.8
Ohio,1.0,0.8
Ball St,1.0,0.8
Miami,0.7,0.8
Old Dominion,0.3,0.5
West Virginia,0.7,0.5
Akron,0.7,0.5
Louisiana,0.7,0.5
Memphis,0.7,0.5
Arizona St,0.7,0.5
Kentucky,0.7,0.5
Colorado,0.3,0.5
Purdue,0.0,0.4
W Kentucky,0.3,0.3
Coastal Car,0.3,0.3
Arizona,0.0,0.0
